hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
lagos,0,bellman,2,0,152,0.536190,0.536190,0.000000
lagos,0,bellman,3,1,154,0.536190,0.536190,0.000000
lagos,0,bellman,4,2,155,0.554190,0.554190,0.000000
lagos,0,bellman,5,3,156,0.554190,0.554190,0.000000
lagos,0,bellman,6,6,157,0.567620,0.567620,0.000000
lagos,0,bellman,7,5,158,0.567630,0.567620,0.000010
lagos,1,bellman,2,0,152,0.983160,0.983160,0.000000
lagos,1,bellman,3,1,154,0.983160,0.983160,0.000000
lagos,1,bellman,4,2,155,0.999030,0.999030,0.000000
lagos,1,bellman,5,3,156,0.999160,0.999030,0.000130
lagos,1,bellman,6,4,157,0.999810,0.999810,0.000000
lagos,1,bellman,7,5,158,0.999950,0.999810,0.000140
lima,0,bellman,2,0,152,0.983310,0.983310,-0.000000
lima,0,bellman,3,1,154,0.983310,0.983310,-0.000000
lima,0,bellman,4,2,155,0.999090,0.999090,-0.000000
lima,0,bellman,5,3,156,0.999180,0.999090,0.000090
lima,0,bellman,6,6,157,0.999860,0.999860,-0.000000
lima,0,bellman,7,5,158,0.999950,0.999860,0.000090
lima,1,bellman,2,0,152,0.942200,0.942200,0.000000
lima,1,bellman,3,1,154,0.942200,0.942200,0.000000
lima,1,bellman,4,2,155,0.990130,0.990130,0.000000
lima,1,bellman,5,3,156,0.990400,0.990130,0.000270
lima,1,bellman,6,6,157,0.997920,0.997920,-0.000000
lima,1,bellman,7,5,158,0.998230,0.997920,0.000310
london,0,bellman,2,0,152,0.834740,0.834740,-0.000000
london,0,bellman,3,1,154,0.834740,0.834740,-0.000000
london,0,bellman,4,2,155,0.926980,0.926980,-0.000000
london,0,bellman,5,3,156,0.927170,0.926980,0.000190
london,0,bellman,6,6,157,0.965110,0.965110,0.000000
london,0,bellman,7,5,158,0.965360,0.965110,0.000250
london,1,bellman,2,0,152,0.982920,0.982920,-0.000000
london,1,bellman,3,1,154,0.982920,0.982920,-0.000000
london,1,bellman,4,2,155,0.998750,0.998750,-0.000000
london,1,bellman,5,3,156,0.999150,0.998750,0.000400
london,1,bellman,6,4,157,0.999800,0.999530,0.000270
london,1,bellman,7,5,158,0.999950,0.999530,0.000420
makarresh,0,bellman,2,0,152,0.997220,0.997020,0.000200
makarresh,0,bellman,3,1,154,0.997220,0.997020,0.000200
makarresh,0,bellman,4,2,155,0.999890,0.999690,0.000200
makarresh,0,bellman,5,3,156,0.999980,0.999690,0.000290
makarresh,0,bellman,6,4,157,1.000000,0.999710,0.000290
makarresh,0,bellman,7,5,158,1.000000,0.999710,0.000290
makarresh,1,bellman,2,0,152,0.525800,0.525800,0.000000
makarresh,1,bellman,3,1,154,0.525800,0.525800,0.000000
makarresh,1,bellman,4,2,155,0.538660,0.538660,-0.000000
makarresh,1,bellman,5,3,156,0.538820,0.538660,0.000160
makarresh,1,bellman,6,6,157,0.548280,0.548280,-0.000000
makarresh,1,bellman,7,5,158,0.548520,0.548280,0.000240
melbourne,0,bellman,2,0,152,0.973300,0.973300,-0.000000
melbourne,0,bellman,3,1,154,0.973300,0.973300,-0.000000
melbourne,0,bellman,4,2,155,0.997720,0.997720,-0.000000
melbourne,0,bellman,5,3,156,0.997910,0.997720,0.000190
melbourne,0,bellman,6,6,157,0.999610,0.999610,-0.000000
melbourne,0,bellman,7,5,158,0.999810,0.999610,0.000200
melbourne,1,bellman,2,0,152,0.812880,0.812880,-0.000000
melbourne,1,bellman,3,1,154,0.812880,0.812880,-0.000000
melbourne,1,bellman,4,2,155,0.907860,0.907860,0.000000
melbourne,1,bellman,5,3,156,0.908220,0.907860,0.000360
melbourne,1,bellman,6,6,157,0.951110,0.951110,0.000000
melbourne,1,bellman,7,5,158,0.951610,0.951110,0.000500
manhattan,0,bellman,2,0,152,0.596220,0.596220,-0.000000
manhattan,0,bellman,3,1,154,0.596220,0.596220,-0.000000
manhattan,0,bellman,4,2,155,0.642550,0.642550,0.000000
manhattan,0,bellman,5,3,156,0.642590,0.642550,0.000040
manhattan,0,bellman,6,6,157,0.676000,0.676000,-0.000000
manhattan,0,bellman,7,5,158,0.676060,0.676000,0.000060
manhattan,1,bellman,2,0,152,0.993540,0.993540,0.000000
manhattan,1,bellman,3,1,154,0.993540,0.993540,0.000000
manhattan,1,bellman,4,2,155,0.999720,0.999720,0.000000
manhattan,1,bellman,5,3,156,0.999880,0.999720,0.000160
manhattan,1,bellman,6,4,157,0.999970,0.999830,0.000140
manhattan,1,bellman,7,5,158,1.000000,0.999830,0.000170
manila,0,bellman,2,0,152,0.903300,0.903300,0.000000
manila,0,bellman,3,1,154,0.903300,0.903300,0.000000
manila,0,bellman,4,2,155,0.973560,0.973560,0.000000
manila,0,bellman,5,3,156,0.973810,0.973560,0.000250
manila,0,bellman,6,6,157,0.991920,0.991920,0.000000
manila,0,bellman,7,5,158,0.992230,0.991920,0.000310
manila,1,bellman,2,0,152,0.985500,0.985500,0.000000
manila,1,bellman,3,1,154,0.985500,0.985500,0.000000
manila,1,bellman,4,2,155,0.999280,0.999280,0.000000
manila,1,bellman,5,3,156,0.999380,0.999280,0.000100
manila,1,bellman,6,4,157,0.999870,0.999860,0.000010
manila,1,bellman,7,5,158,0.999970,0.999860,0.000110
montreal,0,bellman,2,0,152,0.992820,0.992820,-0.000000
montreal,0,bellman,3,1,154,0.992820,0.992820,-0.000000
montreal,0,bellman,4,2,155,0.999770,0.999770,0.000000
montreal,0,bellman,5,3,156,0.999850,0.999770,0.000080
montreal,0,bellman,6,4,157,0.999970,0.999920,0.000050
montreal,0,bellman,7,5,158,1.000000,0.999920,0.000080
montreal,1,bellman,2,0,152,0.903210,0.903210,0.000000
montreal,1,bellman,3,1,154,0.903210,0.903210,0.000000
montreal,1,bellman,4,2,155,0.973650,0.973650,0.000000
montreal,1,bellman,5,3,156,0.973720,0.973650,0.000070
montreal,1,bellman,6,6,157,0.992110,0.992110,0.000000
montreal,1,bellman,7,5,158,0.992200,0.992110,0.000090
mumbai,0,bellman,2,0,152,0.986890,0.986890,-0.000000
mumbai,0,bellman,3,1,154,0.986890,0.986890,-0.000000
mumbai,0,bellman,4,2,155,0.999390,0.999390,0.000000
mumbai,0,bellman,5,3,156,0.999490,0.999390,0.000100
mumbai,0,bellman,6,4,157,0.999890,0.999870,0.000020
mumbai,0,bellman,7,5,158,0.999980,0.999870,0.000110
mumbai,1,bellman,2,0,152,0.898730,0.898730,0.000000
mumbai,1,bellman,3,1,154,0.898730,0.898730,0.000000
mumbai,1,bellman,4,2,155,0.971260,0.971260,-0.000000
mumbai,1,bellman,5,3,156,0.971320,0.971260,0.000060
mumbai,1,bellman,6,6,157,0.991060,0.991060,0.000000
mumbai,1,bellman,7,5,158,0.991130,0.991060,0.000070
nairobi,0,bellman,2,0,152,0.941820,0.941820,-0.000000
nairobi,0,bellman,3,13,154,0.941820,0.941820,-0.000000
nairobi,0,bellman,4,2,155,0.990100,0.990100,-0.000000
nairobi,0,bellman,5,14,156,0.990260,0.990100,0.000160
nairobi,0,bellman,6,6,157,0.998020,0.998020,0.000000
nairobi,0,bellman,7,15,158,0.998200,0.998020,0.000180
nairobi,1,bellman,2,0,152,0.981440,0.981440,-0.000000
nairobi,1,bellman,3,1,154,0.981440,0.981440,-0.000000
nairobi,1,bellman,4,2,155,0.998740,0.998740,-0.000000
nairobi,1,bellman,5,3,156,0.998990,0.998740,0.000250
