hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
melbourne,1,2,0.002560,0.813390,bellman,0.000000,0
melbourne,1,3,0.002560,0.813550,bellman,0.000000,1
melbourne,1,4,0.002560,0.908360,bellman,0.000000,2
melbourne,1,5,0.002560,0.908580,bellman,0.000000,3
melbourne,1,6,0.002560,0.951610,bellman,1.000000,6
melbourne,1,7,0.002560,0.951840,bellman,5.000000,5
manhattan,0,2,0.007790,0.993650,bellman,0.000000,0
manhattan,0,3,0.007790,0.993650,bellman,0.000000,1
manhattan,0,4,0.007790,0.999830,bellman,0.000000,2
manhattan,0,5,0.007790,0.999880,bellman,0.000000,3
manhattan,0,6,0.007790,0.999980,bellman,1.000000,4
manhattan,0,7,0.007790,1.000000,bellman,5.000000,5
manhattan,1,2,0.007440,0.596400,bellman,0.000000,0
manhattan,1,3,0.007440,0.596490,bellman,0.000000,1
manhattan,1,4,0.007440,0.642720,bellman,0.000000,2
manhattan,1,5,0.007440,0.642800,bellman,0.000000,3
manhattan,1,6,0.007440,0.676170,bellman,1.000000,6
manhattan,1,7,0.007440,0.676260,bellman,5.000000,5
manila,0,2,0.000800,0.985600,bellman,0.000000,0
manila,0,3,0.000800,0.985600,bellman,0.000000,1
manila,0,4,0.000800,0.999380,bellman,0.000000,2
manila,0,5,0.000800,0.999380,bellman,0.000000,16
manila,0,6,0.000800,0.999970,bellman,1.000000,6
manila,0,7,0.000800,0.999970,bellman,4.000000,17
manila,1,2,0.002370,0.903510,bellman,0.000000,0
manila,1,3,0.002370,0.903520,bellman,0.000000,1
manila,1,4,0.002370,0.973800,bellman,0.000000,2
manila,1,5,0.002370,0.973880,bellman,0.000000,3
manila,1,6,0.002370,0.992170,bellman,1.000000,6
manila,1,7,0.002370,0.992270,bellman,5.000000,5
montreal,0,2,0.000980,0.992900,bellman,0.000000,0
montreal,0,3,0.000980,0.992900,bellman,0.000000,1
montreal,0,4,0.000980,0.999850,bellman,0.000000,2
montreal,0,5,0.000980,0.999850,bellman,0.000000,7
montreal,0,6,0.000980,1.000000,bellman,1.000000,6
montreal,0,7,0.000980,1.000000,bellman,5.000000,8
montreal,1,2,0.001170,0.903310,bellman,0.000000,0
montreal,1,3,0.001170,0.903320,bellman,0.000000,1
montreal,1,4,0.001170,0.973760,bellman,0.000000,2
montreal,1,5,0.001170,0.973760,bellman,0.000000,7
montreal,1,6,0.001170,0.992220,bellman,1.000000,6
montreal,1,7,0.001170,0.992220,bellman,4.000000,8
mumbai,0,2,0.002570,0.986970,bellman,0.000000,0
mumbai,0,3,0.002570,0.986970,bellman,0.000000,1
mumbai,0,4,0.002570,0.999470,bellman,0.000000,2
mumbai,0,5,0.002570,0.999500,bellman,0.000000,3
mumbai,0,6,0.002570,0.999950,bellman,1.000000,6
mumbai,0,7,0.002570,0.999980,bellman,5.000000,5
mumbai,1,2,0.003320,0.898790,bellman,0.000000,0
mumbai,1,3,0.003320,0.898810,bellman,0.000000,1
mumbai,1,4,0.003320,0.971320,bellman,0.000000,2
mumbai,1,5,0.003320,0.971350,bellman,0.000000,3
mumbai,1,6,0.003320,0.991110,bellman,1.000000,6
mumbai,1,7,0.003320,0.991140,bellman,5.000000,5
nairobi,0,2,0.002580,0.981520,bellman,0.000000,0
nairobi,0,3,0.002580,0.981520,bellman,0.000000,1
nairobi,0,4,0.002580,0.998820,bellman,0.000000,2
nairobi,0,5,0.002580,0.998990,bellman,0.000000,3
nairobi,0,6,0.002580,0.999770,bellman,1.000000,4
nairobi,0,7,0.002580,0.999940,bellman,5.000000,5
nairobi,1,2,0.000740,0.942010,bellman,0.000000,0
nairobi,1,3,0.000740,0.942020,bellman,0.000000,1
nairobi,1,4,0.000740,0.990300,bellman,0.000000,2
nairobi,1,5,0.000740,0.990300,bellman,0.000000,7
nairobi,1,6,0.000740,0.998220,bellman,1.000000,6
nairobi,1,7,0.000740,0.998220,bellman,4.000000,8
osaka,0,2,0.004440,0.996380,bellman,0.000000,0
osaka,0,3,0.004440,0.996380,bellman,0.000000,1
osaka,0,4,0.004440,0.999940,bellman,0.000000,2
osaka,0,5,0.004440,0.999960,bellman,0.000000,3
osaka,0,6,0.004440,0.999990,bellman,1.000000,4
osaka,0,7,0.004440,1.000000,bellman,5.000000,5
osaka,1,2,0.002540,0.560330,bellman,0.000000,0
osaka,1,3,0.002540,0.561290,bellman,0.000000,1
osaka,1,4,0.002540,0.589090,bellman,0.000000,2
osaka,1,5,0.002540,0.590980,bellman,0.000000,3
osaka,1,6,0.002540,0.610340,bellman,1.000000,6
osaka,1,7,0.002540,0.612750,bellman,5.000000,5
oslo,0,2,0.000770,0.992300,bellman,0.000000,0
oslo,0,3,0.000770,0.992300,bellman,0.000000,1
oslo,0,4,0.000770,0.999820,bellman,0.000000,2
oslo,0,5,0.000770,0.999820,bellman,0.000000,7
oslo,0,6,0.000770,1.000000,bellman,1.000000,6
oslo,0,7,0.000770,1.000000,bellman,4.000000,8
oslo,1,2,0.001820,0.970540,bellman,0.000000,0
oslo,1,3,0.001820,0.970550,bellman,0.000000,1
oslo,1,4,0.001820,0.997390,bellman,0.000000,2
oslo,1,5,0.001820,0.997450,bellman,0.000000,3
oslo,1,6,0.001820,0.999690,bellman,1.000000,6
oslo,1,7,0.001820,0.999750,bellman,5.000000,5
ourense,0,2,0.002140,0.984750,bellman,0.000000,0
ourense,0,3,0.002140,0.984750,bellman,0.000000,1
ourense,0,4,0.002140,0.999260,bellman,0.000000,2
ourense,0,5,0.002140,0.999310,bellman,0.000000,3
ourense,0,6,0.002140,0.999910,bellman,1.000000,6
ourense,0,7,0.002140,0.999960,bellman,5.000000,5
ourense,1,2,0.000810,0.945410,bellman,0.000000,0
ourense,1,3,0.000810,0.945420,bellman,0.000000,1
ourense,1,4,0.000810,0.991380,bellman,0.000000,2
ourense,1,5,0.000810,0.991380,bellman,0.000000,7
ourense,1,6,0.000810,0.998500,bellman,1.000000,6
ourense,1,7,0.000810,0.998500,bellman,4.000000,8
paris,0,2,0.004580,0.993020,bellman,0.000000,0
paris,0,3,0.004580,0.993020,bellman,0.000000,1
paris,0,4,0.004580,0.999780,bellman,0.000000,2
paris,0,5,0.004580,0.999860,bellman,0.000000,3
paris,0,6,0.004580,0.999970,bellman,1.000000,4
paris,0,7,0.004580,1.000000,bellman,5.000000,5
paris,1,2,0.000840,0.788930,bellman,0.000000,0
paris,1,3,0.000840,0.788950,bellman,0.000000,1
paris,1,4,0.000840,0.885140,bellman,0.000000,2
paris,1,5,0.000840,0.885150,bellman,0.000000,7
paris,1,6,0.000840,0.933210,bellman,1.000000,6
paris,1,7,0.000840,0.933220,bellman,4.000000,8
perth,0,2,0.002550,0.980360,bellman,0.000000,0
perth,0,3,0.002550,0.980360,bellman,0.000000,1
