algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
135,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
136,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
137,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
138,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.998978,0.9994890000000001,1.0,100,0.0,0.0,1
139,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
140,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
141,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
142,0.9833,0.9833443333333333,0.9834,0.9833,0.9833443333333333,0.9834,0.9833,0.9833443333333333,0.9834,0.0,0.0,0.0,0.0,0.0,0.0,0.999362,0.9997297999999999,1.0,100,0.0,0.0,3
143,0.9833,0.9833164999999999,0.983333,0.9833,0.9833164999999999,0.983333,0.9833,0.9833164999999999,0.983333,0.0,0.0,0.0,0.0,0.0,0.0,0.999362,0.99964,1.0,100,0.0,0.0,2
144,0.9833,0.9833164999999999,0.983333,0.9833,0.9833164999999999,0.983333,0.9833,0.9833164999999999,0.983333,0.0,0.0,0.0,0.0,0.0,0.0,0.999362,0.99964,1.0,100,0.0,0.0,2
145,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.0,0.0,0.0,0.0,0.0,0.0,0.999729,0.9998644999999999,1.0,100,0.0,0.0,1
146,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.0,0.0,0.0,0.0,0.0,0.0,0.999729,0.9998644999999999,1.0,100,0.0,0.0,1
